supermercado,categoria,familia,nombre,producto_id,sku_id,marca,url,imagen,vendedor,precio_tarjeta,nombre_tarjeta,tarjeta_descuento_pct,precio_internet,precio_normal,precio_descuento,precio_regular,tiene_descuento,descuento_pct,fecha_extraccion
wong,aves-y-huevos,pollo,Pollo Enrollado con Frutas Redondos x un,3878,3880,Redondos,https://www.wong.pe/pollo-enrollado-con-frutas-redondos-x-un-360957/p,https://wongfood.vteximg.com.br/arquivos/ids/324933/360957-01-8081.jpg?v=637072776654930000,WongIO,,,,40.5,,40.5,40.5,False,,2026-07-02T08:27:35
wong,aves-y-huevos,pollo,Pollo Enrollado con Verduras Redondos x un,3877,3879,Redondos,https://www.wong.pe/pollo-enrollado-con-verduras-redondos-x-un-360956/p,https://wongfood.vteximg.com.br/arquivos/ids/324932/360956-01-8080.jpg?v=637072776651670000,WongIO,,,,40.5,,40.5,40.5,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Alitas de Pollo al Sillao x kg,3873,3875,Genérico,https://www.wong.pe/alitas-de-pollo-al-sillao-x-kg-230889-2/p,https://wongfood.vteximg.com.br/arquivos/ids/543754/230889-01-2609.jpg?v=637879977459170000,WongIO,,,,21.5,,21.5,21.5,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Alas Especiales de Pollo  Sin Punta x kg,3867,3869,Genérico,https://www.wong.pe/alas-especiales-de-pollo-sin-punta-x-kg-227942/p,https://wongfood.vteximg.com.br/arquivos/ids/537297/227942-01-7138.jpg?v=637853289404500000,WongIO,,,,15.99,,15.99,15.99,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Carne Molida de Pollo x kg,3861,3863,Genérico,https://www.wong.pe/carne-molida-de-pollo-x-kg-227926/p,https://wongfood.vteximg.com.br/arquivos/ids/537299/227926-01-7132.jpg?v=637853289411570000,WongIO,,,,26.9,,26.9,26.9,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Milanesa Vegetal Flexfoods 2un,1091638,39327186,Flexfood,https://www.wong.pe/milanesa-vegetal-flexfoods-2un-1047529/p,https://wongfood.vteximg.com.br/arquivos/ids/790948/MILANESA-FLEX-FOODS-X-2UN-1-351706222.jpg?v=638938137916800000,WongIO,,,,14.5,,14.5,14.5,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pollo Enrollado Jamon y Queso Sin Piel x kg,1064242,39299780,Cuisine & Co,https://www.wong.pe/pollo-enrollado-jamon-y-queso-sin-piel-x-kg-1025018/p,https://wongfood.vteximg.com.br/arquivos/ids/735886/POLLO-ENROLLADO-JAMON-Y-QUESO-SINPIEL-KG-1-351682372.jpg?v=638669759649970000,WongIO,,,,41.5,,41.5,41.5,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,"Pollo Enrollado con Jamón, Tocino y Guindones x kg",1064239,39299777,Cuisine & Co,https://www.wong.pe/pollo-enrollado-con-jamon-tocino-y-guindones-x-kg-1025015/p,https://wongfood.vteximg.com.br/arquivos/ids/735883/POLLO-ENROLLADO-JAMON-TOCINO-GUINDO-KG-1-351682369.jpg?v=638669759586100000,WongIO,,,,41.5,,41.5,41.5,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pollo Entero Light Sin Menudencia Artisan x kg,1060183,39296708,Artisan,https://www.wong.pe/pollo-entero-light-sin-menudencia-artisan-x-kg-1022880/p,https://wongfood.vteximg.com.br/arquivos/ids/721904/POLLO-ENTERO-LIGHT-S-M-XKG-ARTISAN-1-351679021.jpg?v=638604638410800000,WongIO,,,,30.9,,30.9,30.9,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Enrollado Americano de Pollo San Fernando x un,1042429,39278074,San Fernando,https://www.wong.pe/enrollado-americano-de-pollo-san-fernando-x-un-1007557/p,https://wongfood.vteximg.com.br/arquivos/ids/682487/Enrollado-Americano-de-Pollo-San-Fernando-x-un-2-351665537.jpg?v=638386150347230000,WongIO,,,,45.9,,45.9,45.9,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pollo Sabor Oriental Redondos 780g,549801,39147797,Redondos,https://www.wong.pe/pollo-sabor-oriental-redondos-780g-781609/p,https://wongfood.vteximg.com.br/arquivos/ids/490846/Pollo-Sabor-Oriental-Redondos-Bolsa-650-g-1-116242533.jpg?v=637711366452870000,WongIO,,,,14.3,17.89,14.3,17.89,True,20.1,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pechuga de Pollo Rellena de Jamón y Queso 250g,57493,39138848,Wong,https://www.wong.pe/pechuga-de-pollo-rellena-de-jamon-y-queso-250g-756661/p,https://wongfood.vteximg.com.br/arquivos/ids/308870/Pechuga-de-Pollo-Rellena-de-Jamon-y-Queso-Bandeja-250-g-1-53529784.jpg?v=636996205522570000,WongIO,,,,12.89,,12.89,12.89,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Brazuelo de Pavita San Fernando x kg,13072,13084,San Fernando,https://www.wong.pe/brazuelo-de-pavita-san-fernando-x-kg-2/p,https://wongfood.vteximg.com.br/arquivos/ids/543774/548443-01-71952.jpg?v=637879979382370000,WongIO,,,,13.2,,13.2,13.2,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pavo Entero Congelado San Fernando x kg,10122,10135,San Fernando,https://www.wong.pe/pavo-entero-congelado-san-fernando-x-kg-16249/p,https://wongfood.vteximg.com.br/arquivos/ids/594438/16249-01-30254.jpg?v=638031802231530000,WongIO,,,,16.8,,16.8,16.8,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pollada Criolla Redondos Pierna con Encuentro 600g,9307,9319,Redondos,https://www.wong.pe/pollada-criolla-redondos-pierna-con-encuentro-600g-545313/p,https://wongfood.vteximg.com.br/arquivos/ids/686630/545313-1.jpg?v=638412841733870000,WongIO,,,,13.2,16.5,13.2,16.5,True,20.0,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Alitas Bouchet x kg,3872,3874,Genérico,https://www.wong.pe/alitas-bouchet-x-kg-230888/p,https://wongfood.vteximg.com.br/arquivos/ids/543786/230888-01-7152.jpg?v=637879981217900000,WongIO,,,,18.9,,18.9,18.9,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Enrollado de Pavo Delizzia San Fernando x un,3827,3829,San Fernando,https://www.wong.pe/enrollado-de-pavo-delizzia-san-fernando-x-un-415485/p,https://wongfood.vteximg.com.br/arquivos/ids/719608/415485-01-8084.jpg?v=638588326421930000,WongIO,,,,51.0,,51.0,51.0,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Rodaja Especial de Pavita x kg,3825,3827,Genérico,https://www.wong.pe/rodaja-especial-de-pavita-x-kg-129693/p,https://wongfood.vteximg.com.br/arquivos/ids/728778/frontal-2627.jpg?v=638642767295700000,WongIO,,,,22.4,,22.4,22.4,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pavita Sazón Estofado San Fernando Asu Olla 600g,1070637,39306176,San Fernando,https://www.wong.pe/pavita-sazon-estofado-san-fernando-asu-olla-600g-1030146/p,https://wongfood.vteximg.com.br/arquivos/ids/748315/Pavita-Saz-n-Estofado-San-Fernando-Asu-Olla-600g-1-351687468.jpg?v=638724843779300000,WongIO,,,,21.3,,21.3,21.3,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Alitas de Pollo Oriental Wong 1kg,1069141,39304681,Wong,https://www.wong.pe/alitas-de-pollo-oriental-wong-1kg-1028812/p,https://wongfood.vteximg.com.br/arquivos/ids/749110/Alitas-de-Pollo-Oriental-Wong-1kg-1-351686267.jpg?v=638730129636000000,WongIO,,,,23.7,27.9,23.7,27.9,True,15.1,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pollo Enrollado con Jamon y Queso x kg,1064240,39299778,Cuisine & Co,https://www.wong.pe/pollo-enrollado-con-jamon-y-queso-x-kg-1025016/p,https://wongfood.vteximg.com.br/arquivos/ids/735884/POLLO-ENROLLADO-JAMON-Y-QUESO-KG-1-351682370.jpg?v=638669759593770000,WongIO,,,,41.5,,41.5,41.5,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pechuga de Pato Deshuesada Magret Alipofresco x kg,1023281,39259082,Genérico,https://www.wong.pe/pechuga-de-pato-deshuesada-magret-alipofresco-x-kg-984667/p,https://wongfood.vteximg.com.br/arquivos/ids/630751/PATO-MAGRET-CONGELADO-KG-1-351642916.jpg?v=638187538617500000,WongIO,,,,115.5,,115.5,115.5,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Piezas de Pollo Maceradas Pollo Pachamanca San Fernando Asu Olla 650g,974992,39211890,San Fernando,https://www.wong.pe/piezas-de-pollo-maceradas-pollo-pachamanca-san-fernando-asu-olla-650g-2-2/p,https://wongfood.vteximg.com.br/arquivos/ids/575062/Piezas-de-Pollo-Maceradas-Pollo-Pachamanca-San-Fernando-Asu-Olla-650g-1-332569381.jpg?v=637976510501430000,WongIO,,,,15.6,,15.6,15.6,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Alitas de Pollo Picantes Wong Bolsa 1 Kg,935048,39175724,Wong,https://www.wong.pe/alitas-de-pollo-picantes-wong-bolsa-1-kg-2-2/p,https://wongfood.vteximg.com.br/arquivos/ids/458409/Alitas-de-Pollo-Picantes-Wong-Bolsa-1-Kg-1-155646681.jpg?v=637624957258030000,WongIO,,,,24.64,28.99,24.64,28.99,True,15.0,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pechuga de Pollo Rellena de Tocino 250g,57494,39138849,Wong,https://www.wong.pe/pechuga-de-pollo-rellena-de-tocino-250g-756662/p,https://wongfood.vteximg.com.br/arquivos/ids/308871/Pechuga-de-Pollo-Rellena-de-Tocino-Bandeja-250-g-1-53529785.jpg?v=636996205533030000,WongIO,,,,13.7,,13.7,13.7,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pechuga de Pollo Rellena de Verduras 250g,57470,39138825,Wong,https://www.wong.pe/pechuga-de-pollo-rellena-de-verduras-250g-756663/p,https://wongfood.vteximg.com.br/arquivos/ids/308872/Pechuga-de-Pollo-Rellena-de-Verduras-Bandeja-250-g-1-53529786.jpg?v=636996205536600000,WongIO,,,,11.99,,11.99,11.99,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pollipavo Redondos x kg,10019,10032,Redondos,https://www.wong.pe/pollipavo-redondos-x-kg-16279/p,https://wongfood.vteximg.com.br/arquivos/ids/682909/16279-01-29520.jpg?v=638386257652930000,WongIO,,,,13.8,,13.8,13.8,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pierna Especial Light de Pollo x kg,3860,3862,Genérico,https://www.wong.pe/pierna-especial-light-de-pollo-x-kg-227925/p,https://wongfood.vteximg.com.br/arquivos/ids/537283/Frontal-5123.jpg?v=637853287563100000,WongIO,,,,18.5,,18.5,18.5,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Baby Chicken Redondos x Unid,3830,3832,Redondos,https://www.wong.pe/baby-chicken-redondos-x-unid-5743/p,https://wongfood.vteximg.com.br/arquivos/ids/498216/5743-01-2624.jpg?v=637733074338200000,WongIO,,,,21.95,,21.95,21.95,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Enrollado Americano de Pavita San Fernando x un,3826,3828,San Fernando,https://www.wong.pe/enrollado-americano-de-pavita-san-fernando-x-un-415484/p,https://wongfood.vteximg.com.br/arquivos/ids/504400/415484-01-8083.jpg?v=637745172069130000,WongIO,,,,51.0,,51.0,51.0,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pavita Sazón Criolla San Fernando Asu Olla 600g,1070635,39306174,San Fernando,https://www.wong.pe/pavita-sazon-criolla-san-fernando-asu-olla-600g-1030145/p,https://wongfood.vteximg.com.br/arquivos/ids/748314/Pavita-Saz-n-Criolla-San-Fernando-Asu-Olla-600g-1-351687466.jpg?v=638724843775100000,WongIO,,,,21.3,,21.3,21.3,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Alitas de Pollo Oriental x kg,1069336,39304876,Metro,https://www.wong.pe/alitas-de-pollo-oriental-x-kg-1028814/p,https://wongfood.vteximg.com.br/arquivos/ids/751972/Alitas-de-Pollo-Oriental-x-kg-3-351691358.jpg?v=638742009670600000,WongIO,,,,27.4,,27.4,27.4,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Filete de Pierna a la Italiana Avinka 330g,558335,39156141,Avinka,https://www.wong.pe/filete-de-pierna-a-la-italiana-avinka-330g-817105/p,https://wongfood.vteximg.com.br/arquivos/ids/725558/Filete-de-Pierna-a-la-Italiana-Avinka-330g-1-155265172.jpg?v=638624505828230000,WongIO,,,,17.99,,17.99,17.99,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Saltado de Pierna Pollo Redondos x kg,1070634,39307663,Redondos,https://www.wong.pe/saltado-de-pierna-pollo-redondos-x-kg-1030148/p,https://wongfood.vteximg.com.br/arquivos/ids/755918/Saltado-de-Pierna-Pollo-Redondos-x-kg-1-351693793.jpg?v=638762098271570000,WongIO,,,,28.4,,28.4,28.4,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pollo Enrollado con Verduras x kg,1064241,39299779,Cuisine & Co,https://www.wong.pe/pollo-enrollado-con-verduras-x-kg-1025017/p,https://wongfood.vteximg.com.br/arquivos/ids/735885/POLLO-ENROLLADO-CON-VERDURAS-KG-1-351682371.jpg?v=638669759623600000,WongIO,,,,41.5,,41.5,41.5,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pescuezo de Pollo Natural x kg,15538,26137,Genérico,https://www.wong.pe/pescuezo-de-pollo-natural-x-kg-2/p,https://wongfood.vteximg.com.br/arquivos/ids/537221/Pescuezo-de-Pollo-Natural-x-kg-2-111698.jpg?v=637853283758870000,WongIO,,,,7.5,,7.5,7.5,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Milanesa de Pollo Wong x kg,1082459,39318010,Wong,https://www.wong.pe/milanesa-de-pollo-wong-x-kg-1040965/p,https://wongfood.vteximg.com.br/arquivos/ids/778558/Milanesa-de-Pollo-Wong-x-kg-MILANESA-DE-POLLO-WONG-KG-1-351701995.jpg?v=638878413647970000,WongIO,,,,32.9,,32.9,32.9,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Brocheta de Pollo Alamesa 3un,1052333,39288059,Alamesa,https://www.wong.pe/brocheta-de-pollo-alamesa-3un-1017737/p,https://wongfood.vteximg.com.br/arquivos/ids/713230/Brocheta-de-Pollo-Alamesa-3un-1-351675555.jpg?v=638554737979730000,WongIO,,,,23.9,,23.9,23.9,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pierna con Encuentro de Pato Congelado Alipofresco x kg,1023282,39259083,Genérico,https://www.wong.pe/pierna-con-encuentro-de-pato-congelado-alipofresco-x-kg-2/p,https://wongfood.vteximg.com.br/arquivos/ids/630745/Pierna-con-Encuentro-de-Pato-Congelado-Alipofresco-x-kg-1-351642917.jpg?v=638187538596500000,WongIO,,,,102.9,,102.9,102.9,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Pavo Entero Macerado Sabor Leña Paquete 7 Kg,950338,39190743,San Fernando,https://www.wong.pe/pavo-entero-macerado-sabor-le-a-paquete-7-kg-709454-2/p,https://wongfood.vteximg.com.br/arquivos/ids/503614/Pavo-Entero-Macerado-Sabor-Le-a-Paquete-7-Kg-1-154719.jpg?v=637741719043470000,WongIO,,,,165.0,,165.0,165.0,False,,2026-07-02T08:27:36
wong,aves-y-huevos,pollo,Carne para Saltado de Pollo x Kg,935541,39176212,Wong,https://www.wong.pe/carne-para-saltado-de-pollo-x-kg-2-2/p,https://wongfood.vteximg.com.br/arquivos/ids/537313/Carne-para-Saltado-de-Pollo-x-Kg-1-151328.jpg?v=637853289450200000,WongIO,,,,29.99,,29.99,29.99,False,,2026-07-02T08:27:36
wong,cerdo,cerdo,Chuleta de Lomo de Cerdo Sin Piel Porcionado x kg,563175,39160994,Genérico,https://www.wong.pe/chuleta-de-lomo-de-cerdo-sin-piel-porcionado-x-kg-390747/p,https://wongfood.vteximg.com.br/arquivos/ids/692965/Chuleta-de-Lomo-de-Cerdo-Porcionado-x-Kg-1-116869.jpg?v=638448465821670000,WongIO,,,,23.9,,23.9,23.9,False,,2026-07-02T08:27:37
wong,cerdo,cerdo,Lomo Fino de Cerdo Duroc Redondos x kg,972874,39209805,Redondos,https://www.wong.pe/lomo-fino-de-cerdo-duroc-redondos-x-kg-2-2/p,https://wongfood.vteximg.com.br/arquivos/ids/558093/Lomo-Fino-de-Cerdo-Duroc-Redondos-x-kg-1-322244903.jpg?v=637919930957900000,WongIO,,,,41.9,,41.9,41.9,False,,2026-07-02T08:27:37
wong,cerdo,cerdo,Guiso de Cerdo x kg,1743,1743,Genérico,https://www.wong.pe/guiso-de-cerdo-x-kg-2-2/p,https://wongfood.vteximg.com.br/arquivos/ids/535454/frontal-5269.jpg?v=637843666256000000,WongIO,,,,28.9,,28.9,28.9,False,,2026-07-02T08:27:37
wong,cerdo,cerdo,Lomo Fino de Cerdo x kg,1737,1737,Genérico,https://www.wong.pe/lomo-fino-de-cerdo-x-kg-114657-2/p,https://wongfood.vteximg.com.br/arquivos/ids/739896/114657-01-5270.jpg?v=638690386002500000,WongIO,,,,40.9,,40.9,40.9,False,,2026-07-02T08:27:37
wong,cerdo,cerdo,Tira de Panceta Con Piel de Cerdo Duroc Redondos x kg,972878,39209809,Redondos,https://www.wong.pe/tira-de-panceta-con-piel-de-cerdo-duroc-redondos-x-kg-2-2/p,https://wongfood.vteximg.com.br/arquivos/ids/558097/Tira-de-Panceta-Con-Piel-de-Cerdo-Duroc-Redondos-x-kg-1-322244907.jpg?v=637919930970870000,WongIO,,,,40.9,,40.9,40.9,False,,2026-07-02T08:27:37
wong,cerdo,cerdo,Tira de Panceta Sin Piel de Cerdo Duroc Redondos x kg,972877,39209808,Redondos,https://www.wong.pe/tira-de-panceta-sin-piel-de-cerdo-duroc-redondos-x-kg-968582/p,https://wongfood.vteximg.com.br/arquivos/ids/558096/Tira-de-Panceta-Sin-Piel-de-Cerdo-Duroc-Redondos-x-kg-1-322244906.jpg?v=637919930968830000,WongIO,,,,41.9,,41.9,41.9,False,,2026-07-02T08:27:37
wong,cerdo,cerdo,Panceta de Cerdo en Tiras con Piel y con Hueso San Fernando x kg,950068,39190476,San Fernando,https://www.wong.pe/panceta-de-cerdo-en-tiras-con-piel-y-con-hueso-san-fernando-x-kg/p,https://wongfood.vteximg.com.br/arquivos/ids/500450/Panceta-de-Cerdo-en-Tiras-Con-Piel-y-Con-Hueso-x-Kg-1-226629775.jpg?v=637738389449070000,WongIO,,,,35.9,38.9,35.9,38.9,True,7.7,2026-07-02T08:27:37
wong,cerdo,cerdo,Panceta de Cerdo en Tiras con Piel y Sin Hueso San Fernando x kg,950067,39190475,San Fernando,https://www.wong.pe/panceta-de-cerdo-en-tiras-con-piel-y-sin-hueso-san-fernando-x-kg/p,https://wongfood.vteximg.com.br/arquivos/ids/500449/Panceta-de-Cerdo-en-Tiras-Con-Piel-y-Sin-Hueso-x-Kg-1-226629774.jpg?v=637738389443100000,WongIO,,,,39.9,43.9,39.9,43.9,True,9.1,2026-07-02T08:27:37
wong,cerdo,cerdo,Chuleta de Brazuelo de Cerdo sin Piel Porcionado x kg,572922,39170703,Genérico,https://www.wong.pe/chuleta-de-brazuelo-de-cerdo-sin-piel-porcionado-x-kg-2/p,https://wongfood.vteximg.com.br/arquivos/ids/692966/Chuleta-de-Brazuelo-de-Cerdo-sin-Piel-Porcionado-x-kg-1-116873.jpg?v=638448465825730000,WongIO,,,,22.9,,22.9,22.9,False,,2026-07-02T08:27:37
wong,cerdo,cerdo,Panceta de Cerdo en Tiras con Piel y con Hueso x kg,26946,25785,Genérico,https://www.wong.pe/panceta-de-cerdo-en-tiras-con-piel-y-con-hueso-x-kg-2/p,https://wongfood.vteximg.com.br/arquivos/ids/535469/490120-01-37808.jpg?v=637843666302930000,WongIO,,,,33.9,,33.9,33.9,False,,2026-07-02T08:27:37
wong,cerdo,cerdo,Bondiola Duroc Redondos x kg,1079480,39320150,Redondos,https://www.wong.pe/bondiola-duroc-redondos-x-kg-1029352/p,https://wongfood.vteximg.com.br/arquivos/ids/807326/Bondiola-Duroc-Redondos-x-kg-1-351706221.jpg?v=639016005957930000,WongIO,,,,40.9,,40.9,40.9,False,,2026-07-02T08:27:37
wong,cerdo,cerdo,Solomillo de Cerdo San Fernando x kg,950588,39191209,San Fernando,https://www.wong.pe/solomillo-de-cerdo-san-fernando-x-kg-2-2/p,https://wongfood.vteximg.com.br/arquivos/ids/578651/477692-1.jpg?v=637988423018600000,WongIO,,,,39.9,43.5,39.9,43.5,True,8.3,2026-07-02T08:27:37
